X,Y,POT_MW,ALT_TOTAL,ALT_TORRE,DIAM_ROTOR,CRIADOR,DATA_CRIAC,ATUALIZADO,DATA_ATUAL,EOL_VERSAO,NOME_EOL,DEN_AEG,VERSAO_ATU,DATUM,FUSO,X_1,Y_1,OPE_COM,PROPRIETAR,CEG,Datum_1,Fuso_1,Operacao,latitude,Long,Lat,Park,KW,id,quality
-35.964039967,-5.32408105599995,2.1,150,93,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,888,Campo dos Ventos III,CV-III-06,1,1,25,171445,9410723,1,Campo dos Ventos III Energias Renováveis S.A,EOLCVRN031071-9-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.964039967,-5.324081056,Campo dos,2100,69,100
-55.6965821,-30.891568401,2,137,80,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,917,Coxilha Seca,CS_AEG-9,1,1,21,624577.8659,6581687.3191,1,Eletrosul Centrais Elétricas S/A,EOLCVRS031487-0-01,SIRGAS 2000,UTM 21S (MER -57),SIM,-31,-55.6965821,-30.891568401,Coxilha Se,2e3,70,100
-42.6759005069999,-13.852473479,3,130,75,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,658,Cansanção,CSC_02,1,1,23,751202,8467369,2,Centrais Eólicas Cansanção S.A.,EOLCVBA032240-7-01,SIRGAS 2000,UTM 23S (MER -45),NÃO,-14,-42.675900507,-13.852473479,Cansanção,3e3,71,100
-42.674168143,-13.9039830299999,1.6,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,75,Nossa Senhora da Conceição,NSC_15,1,2,23,751378,8461710,1,Centrais Eólicas Nossa Senhora Conceição S.A.,EOLCVBA030318-6-01,SAD 69,UTM 23S (MER -45),SIM,-14,-42.674168143,-13.90398303,Nossa Senh,1600,72,100
-36.5553368879999,-6.03346238699993,2,121.5,78,87,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,122,Calango 1,CAL1-2,1,1,24,770651,9332533,1,Calango 1 Energia Renovável S.A.,EOLCVRN030511-1-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-6,-36.555336888,-6.033462387,Calango 1,2e3,73,100
-39.6562935599999,-3.09394714799993,2.7,150,89,122,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,197,Boca do Córrego,BC-09,1,1,24,427075.1,9658e3,1,Central Elétrica Palmas Ltda.,EOLCVCE030697-5-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-39.65629356,-3.093947148,Boca do Có,2700,74,100
-52.210617885,-32.218510726,2,126.5,78,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,727,REB Cassino II,8,1,1,22,385919,6434701,1,EOL Wind Energias Renováveis S.A,EOLCVRS030477-8-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-32,-52.210617885,-32.218510726,REB Cassin,2e3,75,100
-42.594613033,-14.402804212,1.85,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,508,Inhambu,INH-048,1,5,23,759368,8406370,1,Central Eólica Inhambu S.A.,EOLCVBA030751-3-01,WGS 84,UTM 23S (MER -45),SIM,-14,-42.594613033,-14.402804212,Inhambu,1850,76,100
-36.4838692289999,-6.04107474299997,2,121.5,78,87,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,121,Calango 5,CAL5-13,1,1,24,778526,9331611,1,Calango 5 Energia Renovável S.A.,EOLCVRN030552-9-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-6,-36.483869229,-6.041074743,Calango 5,2e3,77,100
-36.4301163119999,-5.10956834299998,1.65,111,70,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,600,Alegria II,AEG II-16,1,2,24,784967,9434696,1,New Energy Options Geração de Energia S.A.,EOLCVRN028443-2-01,SAD 69,UTM 24S (MER -39),SIM,-5,-36.430116312,-5.109568343,Alegria II,1650,78,100
-42.605514219,-14.37057965,1.85,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,505,Tamanduá Mirim,TAM-54,1,5,23,758229,8409949,1,Central Eólica Tamanduá Mirim S.A.,EOLCVBA030753-0-01,WGS 84,UTM 23S (MER -45),SIM,-14,-42.605514219,-14.37057965,Tamanduá M,1850,79,100
-39.3620306249999,-3.19532339699992,2.308,130.5,80,101,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,145,Fleixeiras I,UG7,1,1,24,459777,9646810,1,Central Eólica Fleixeiras I S.A.,EOLCVCE030670-3-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-39.362030625,-3.195323397,Fleixeiras,2308,80,100
-42.542699555,-14.279329724,3,129.9,75,109.8,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,289,Abil,ABL_02,1,1,23,765114,8419978,2,Centrais Eólicas Abil S.A.,EOLCVBA031402-1-01,SIRGAS 2000,UTM 23S (MER -45),NÃO,-14,-42.542699555,-14.279329724,Abil,3e3,81,100
-36.197902815,-5.09960291299996,1.67,123,80,86,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,136,Rei dos Ventos 1,RDV 15,1,1,24,810700,9435650,1,Brasventos Eolo Geradora de Energia S.A.,EOLCVRN030416-6-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-5,-36.197902815,-5.099602913,Rei dos Ve,1670,82,100
-36.069301497,-5.2532179,2,177,120,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1563,Terra Santa I,TRS01-09,1,1,24,824893,9418584,2,Vila Energia Renovável Ltda,EOLCVRN032495-7-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-5,-36.069301497,-5.2532179,Terra Sant,2e3,83,100
-41.2165023649999,-9.91226711,2,165,110,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1553,São Pelegrino 5,SP5-09,1,1,24,256959,8903478,2,Cataventos Energética Ltda.,EOLCVBA040652-0-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-10,-41.216502365,-9.91226711,São Pelegr,2e3,84,100
-37.062670934,-5.10901410199995,4.2,195,120,150,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1596,Vila Piauí III,VPI-III-3,1,1,24,714766,9434962,2,Vila Piauí 3 Empreendimentos e Participações S.A.,EOLCVRN036979-9-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-5,-37.062670934,-5.109014102,Vila Piauí,4200,85,100
-40.599384226,-7.73646678199998,2.3,138,80,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,561,Ventos de Santo Estevão IV,EST_IV-08,1,1,24,323615.6,9144504.5,1,Ventos de Santo Estevão IV Energias Renováveis S.A.,EOLCVPE032365-9-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-8,-40.599384226,-7.736466782,Ventos de,2300,86,100
-36.4471296319999,-6.00933551299994,2,137,80,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1067,Calango 6,CAL6.10,1,1,24,782612,9335104,1,Calango 6 Energia Renovável S.A.,EOLCVRN031812-4-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-6,-36.447129632,-6.009335513,Calango 6,2e3,87,100
-40.9107399019999,-9.98632183299998,2,135,80,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1105,Delfina VII,1,1,1,24,290546,8895494,1,Enel Green Power Delfina E Eólica S.A.,EOLCVBA032524-4-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-10,-40.910739902,-9.986321833,Delfina VI,2e3,88,100
-52.8582734939999,-33.120579289,3,182.5,120,125,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1182,Aura Mangueira XII,3,1,1,22,326632,6333809,1,Santa Vitória do Palmar IV Energias Renováveis S.A.,EOLCVRS031653-9-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-33,-52.858273494,-33.120579289,Aura Mangu,3e3,89,100
-40.554882305,-7.34926372699994,2.70000005,150,89,122,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1234,Santa Veridiana,SVI-10,1,1,24,328372,9187343,2,Central Eólica Lira Ltda.,EOLCVPI031685-7-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-7,-40.554882305,-7.349263727,Santa Veri,2700.0000499999996,90,100
-36.891620534,-7.01817645699998,2.1,137,80,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1400,Chafariz 3,CHA 3.15,1,1,24,732915,9223718,2,Chafariz 3 Energia Renovável S.A.,EOLCVPB034642-0-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-7,-36.891620534,-7.018176457,Chafariz 3,2100,91,100
-35.8393488909999,-5.38443899599997,2.3,139,98,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,675,Macacos,MAC-05,1,1,25,185309,9404108,1,SPE Macacos Energia S.A.,EOLCVRN030661-4-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.839348891,-5.384438996,Macacos,2300,92,100
-35.9021511289999,-5.41914454199997,2.35,153.5,99.5,108,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,766,Modelo II,AEG4,1,1,25,178361,9400234,1,Enel Green Power Modelo II Eólica S.A.,EOLCVRN030788-2-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.902151129,-5.419144542,Modelo II,2350,93,100
-40.798907291,-7.48173053699998,1.85,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,829,Ventos de Santa Joana XI,JOA_XI-02,1,1,24,301487.86,9172591.06,1,Ventos de Santa Joana XI Energias Renováveis S.A.,EOLCVPI031388-2-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-7,-40.798907291,-7.481730537,Ventos de,1850,94,100
-40.6253571459999,-10.530043167,2,126.5,78,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,632,Ventos de Campo Formoso II,8,1,1,24,322142,8835522,1,Campo Formoso II Energias Renováveis S.A.,EOLCVBA031010-7-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-11,-40.625357146,-10.530043167,Ventos de,2e3,95,100
-41.2986415089999,-11.5754787239999,2,135,80,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,910,Ventos do São Paulo,AEG 3,1,1,24,249325,8719379,1,Enel Green Power Morro do Chapéu I Eólica S.A.,EOLCVBA033652-1-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-12,-41.298641509,-11.575478724,Ventos do,2e3,96,100
-42.509869486,-14.2154600709999,2,123,78,90,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,118,Caetité 3,C3-34,1,1,23,768733.608,8427009.955,1,Caetité 3 Energia Renovável S.A.,EOLCVBA030448-4-01,SIRGAS 2000,UTM 23S (MER -45),SIM,-14,-42.509869486,-14.215460071,Caetité 3,2e3,97,100
-53.422320997,-33.7167035909999,2,145,100,90,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,177,Minuano II,UG17,1,1,22,275538.18,6266619.9,1,Eólica Chuí VII S.A.,EOLCVRS030791-2-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-34,-53.422320997,-33.716703591,Minuano II,2e3,98,100
-42.6108334379999,-14.10252493,1.68,122,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,530,Tanque,TQE-01,1,1,23,757959.493272,8439623.87627,1,Centrais Eólicas Tanque S.A.,EOLCVBA030544-8-01,SIRGAS 2000,UTM 23S (MER -45),SIM,-14,-42.610833438,-14.10252493,Tanque,1680,99,100
-35.831460009,-5.36288971099998,1.62,130,80,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,826,Morro dos Ventos II,7,1,1,25,186173,9406497,1,Desa Morro dos Ventos II S.A.,EOLCVRN030889-7-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.831460009,-5.362889711,Morro dos,1620,100,100
-41.04254277,-2.91866305299993,2.1,124,80,88,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,46,Praia Formosa,AEG 37,1,2,24,272960,9677190,1,CPFL Energias Renováveis S.A.,EOLCVCE028631-1-01,SAD 69,UTM 24S (MER -39),SIM,-3,-41.04254277,-2.918663053,Praia Form,2100,101,100
-39.9583717319999,-2.92815099599994,1.5,123.5,85,77,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,106,Cajucoco,15,1,1,24,393490.551643,9676303,1,Nova Eólica Cajucoco S.A.,EOLCVCE030294-5-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-39.958371732,-2.928150996,Cajucoco,1500,102,100
-40.7421353089999,-7.52352383499993,2,126.5,78,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,815,Ventos de Santa Joana VI,JOA_VI-03,1,1,24,307773,9167994,1,Ventos de Santa Joana VI Energias Renováveis S.A.,EOLCVPI031367-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-8,-40.742135309,-7.523523835,Ventos de,2e3,103,100
-41.413349605,-11.8479973189999,2,137,80,144,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,570,Esperança,Esperança 07,1,1,24,237067,8689117,1,Enel Green Power Esperança Eólica S.A.,EOLCVBA031355-6-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-12,-41.413349605,-11.847997319,Esperança,2e3,104,100
-35.8465034399999,-5.27211255,2,145,95,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,215,Renascença V,13,1,1,25,184458,9416536,1,Renascença V Energias Renováveis S.A.,EOLCVRN030497-2-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.84650344,-5.27211255,Renascença,2e3,105,100
-41.483001799,-11.87727596,2,138.5,90,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,587,Damascena,Damascena 11,1,1,24,229503,8685810,1,Enel Green Power Damascena Eólica S.A.,EOLCVBA031338-6-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-12,-41.483001799,-11.87727596,Damascena,2e3,106,100
-35.8717558669999,-5.38546830899998,1.6,121,80,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,72,Morro dos Ventos III,AG_12_MV3,1,1,25,181714.84,9403977.25,1,Desa Morro dos Ventos III S.A,EOLCVRN030310-0-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.871755867,-5.385468309,Morro dos,1600,107,100
-37.687376897,-4.57244152099997,1.5,123.5,85,77,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,81,Quixaba,AEG 11,1,1,24,645612.979055,9494464.08053,1,Central Eólica Quixaba S.A,EOLCVCE030369-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-5,-37.687376897,-4.572441521,Quixaba,1500,108,100
-35.913797018,-5.23983060899997,2,139,98,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,86,Santa Clara IV,SC-IV-08,1,1,25,176975.38,9420074.48,1,Santa Clara IV Energias Renováveis Ltda.,EOLCVRN030307-0-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.913797018,-5.239830609,Santa Clar,2e3,109,100
-50.183517723,-30.0685298129999,2.3,139,98,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,38,Elebrás Cidreira 1,14,1,1,22,579597,6672438,1,Elebrás Projetos S.A,EOLCVRS028712-1-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-30,-50.183517723,-30.068529813,Elebrás Ci,2300,110,100
-39.879084195,-2.96299819799998,3,162.5,100,125,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,444,Itarema VII,ITA-VII-06,1,1,24,402306,9672458,1,Eólica Itarema VII S.A.,EOLCVCE031816-7-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-39.879084195,-2.962998198,Itarema VI,3e3,111,100
-37.748636711,-4.45790250499994,2.1,124,80,88,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,5,Canoa Quebrada,UGE 10,1,1,24,638837.93,9507140,1,BVP Geradora de Energia S.A.,EOLCVCE028788-1-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-4,-37.748636711,-4.457902505,Canoa Queb,2100,112,100
-35.944479762,-5.25149060099994,1.6,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,115,Asa Branca VII,AB-VII_06,1,1,25,173577,9418768,1,Asa Branca VII Energias Renováveis Ltda.,EOLCVRN030513-8-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.944479762,-5.251490601,Asa Branca,1600,113,100
-36.8618553059999,-6.98774933499993,2.1,137,80,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1403,Chafariz 6,CHA 6.06,1,1,24,736220,9227069,2,Chafariz 6 Energia Renovável S.A.,EOLCVPB035184-9-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-7,-36.861855306,-6.987749335,Chafariz 6,2100,114,100
-41.344103748,-11.14667223,2.35,144,98,92,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,102749,SERRA DA BABILÔNIA E,E-06,1,1,24,243982,8766790,2,NA,EOLCVBA040611-2-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-11,-41.344103748,-11.14667223,SERRA DA B,2350,115,100
-41.22260038,-9.87019919899996,2,165,110,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1552,São Pelegrino 4,SP4-11,1,1,24,256259,8908128,2,Cataventos Energética Ltda.,EOLCVBA040651-1-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-10,-41.22260038,-9.870199199,São Pelegr,2e3,116,100
-42.589481795,-2.68995720199996,2.72,148,90,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1594,Delta 7 II,D7-II-06,1,1,23,768016,9702412,2,Delta 8 I Energia S.A.,EOLCVMA040574-4-01,SIRGAS 2000,UTM 23S (MER -45),NÃO,-3,-42.589481795,-2.689957202,Delta 7 II,2720,117,100
-52.8569194259999,-33.102580933,3,182.5,120,125,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1188,Aura Mirim VI,MVI-02,1,1,22,326723,6335807,1,Santa Vitória do Palmar IX Energias Renováveis S.A.,EOLCVRS031701-2-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-33,-52.856919426,-33.102580933,Aura Mirim,3e3,118,100
-35.9435372689999,-5.14174091299998,2.1,175,120,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1236,São Bento do Norte I,SBN I 11,1,1,25,173625,9430916,2,Central Geradora Eólica São Bento do Norte I S.A.,EOLCVRN033640-8-01,SIRGAS 2000,UTM 25S (MER -33),NÃO,-5,-35.943537269,-5.141740913,São Bento,2100,119,100
-37.646318589,-4.60364977799998,2.1,153.7,120,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,242,Pitombeira,PI-07,1,1,24,650162,9491005,2,Energia dos Ventos IV S.A.,EOLCVCE030926-5-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-5,-37.646318589,-4.603649778,Pitombeira,2100,120,100
-35.8967424059999,-5.30653908499994,2,145,95,100,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,212,Renascença II,UG14,1,1,25,178905.597,9412700.574,1,Energisa Geração - Central Eólica Renascença II S.A.,EOLCVRN030516-2-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.896742406,-5.306539085,Renascença,2e3,121,100
-36.781066123,-8.92101678499995,2.3,138,80,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1486,Serra das Vacas VII,1,1,1,24,744003,9013147,1,Eólica Serra das Vacas VII S.A.,EOLCVPE032361-6-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-9,-36.781066123,-8.921016785,Serra das,2300,122,100
-41.436705439,-8.71357347499998,3,182.5,120,125,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1569,Ventos de Santa Angela 14,AN14-05,1,1,24,231887,9035950,2,Enel Green Power Ventos de Santa Angela 14 S.A.,EOLCVPI033018-3-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-9,-41.436705439,-8.713573475,Ventos de,3e3,123,100
-40.712157496,-7.45010861399993,1.85,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,828,Ventos de Santa Joana X,JOA_X-09,1,1,24,311050.09,9176126.56,1,Ventos de Santa Joana X Energias Renováveis S.A.,EOLCVPI031393-9-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-7,-40.712157496,-7.450108614,Ventos de,1850,124,100
-40.6484162149999,-10.588218743,2,126.5,78,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,605,Ventos da Andorinha,9,1,1,24,319652,8829074,1,Andorinha Energias Renováveis S.A.,EOLCVBA030944-3-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-11,-40.648416215,-10.588218743,Ventos da,2e3,125,100
-40.680202016,-7.77658947099997,2.3,138,80,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,913,Ventos de Santo Augusto II,AUG_II_04,1,1,24,314717.944255,9140032.71788,1,Ventos de Santo Augusto II Energias Renováveis S.A.,EOLCVCE031747-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-8,-40.680202016,-7.776589471,Ventos de,2300,126,100
-40.634296203,-7.75548742399997,2.3,138,80,116,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,559,Ventos de Santo Estevão II,EST_II_05,1,1,24,319772.5,9142386.3,1,Ventos de Santo Estevão II Energias Renováveis S.A.,EOLCVPE031762-4-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-8,-40.634296203,-7.755487424,Ventos de,2300,127,100
-40.692392206,-7.40521501299997,1.85,121.25,80,82.5,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1077,Ventos de Santo Augusto V,AUG_V-04,1,1,24,313213,9181100,1,Ventos de Santo Augusto V Energias Renováveis S.A,EOLCVPI031661-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-7,-40.692392206,-7.405215013,Ventos de,1850,128,100
-35.9473814849999,-5.29913495199997,2.1,150,93,114,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,1102,Campo dos Ventos V,CV_V-11,1,1,25,173280,9413493,1,Campo dos Ventos V Energias Renováveis S.A,EOLCVRN031069-7-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.947381485,-5.299134952,Campo dos,2100,129,100
-35.4060752079999,-5.32999642199997,2,168.5,120,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,189,Valência II,VALII-05,1,1,25,233336,9410338,2,Central Eólica Valência II S.A.,EOLCVRN031103-0-01,SIRGAS 2000,UTM 25S (MER -33),NÃO,-5,-35.406075208,-5.329996422,Valência I,2e3,130,100
-35.9282138469999,-5.23166232199998,2,139,98,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,125,Eurus VI,EU-VI-01,1,1,25,175371.53238,9420971.11435,1,Eurus VI Energias Renováveis Ltda.,EOLCVRN030351-8-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.928213847,-5.231662322,Eurus VI,2e3,131,100
-41.365970879,-11.637785062,2.3,122,80,84,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,172,São Judas,AEG12,1,1,24,242036,8712424,1,Enel Green Power São Judas Eólica S.A.,EOLCVBA030725-4-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-12,-41.365970879,-11.637785062,São Judas,2300,132,100
-36.752844598,-8.18030463099996,2,160,105,110,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,585,Ouro Branco 2,2,1,1,24,747586,9095078,2,Eólica Ouro Branco 2 S.A.,EOLCVPE031808-6-01,SIRGAS 2000,UTM 24S (MER -39),NÃO,-8,-36.752844598,-8.180304631,Ouro Branc,2e3,133,100
-35.440322733,-5.52160973299993,2.7,150,89,122,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,778,Riachão VI,AEG 5,1,1,25,229624,9389123,1,Central Eólica Apeliotes Ltda,EOLCVRN030872-2-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-6,-35.440322733,-5.521609733,Riachão VI,2700,134,100
-41.074281631,-9.85224445599994,2,125,80,90,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,286,Pedra Branca,PB -06,1,1,24,272519,8910219,1,Pedra Branca S.A,EOLCVBA030443-3-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-10,-41.074281631,-9.852244456,Pedra Bran,2e3,135,100
-39.677054413,-3.00977384299995,2.1,124,80,88,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,20,Icaraizinho,AEG 19,1,1,24,424762,9667302,1,CPFL Energias Renováveis S.A.,EOLCVCE028699-0-01,SIRGAS 2000,UTM 24S (MER -39),SIM,-3,-39.677054413,-3.009773843,Icaraizinh,2100,136,100
-55.7430706719999,-30.828782916,2,149.38,108,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,102,Cerro Chato I,AEG 7,1,1,21,620208.0698,6588710.2075,1,Eletrosul Centrais Elétricas S.A.,EOLCVRS030348-8-01,SIRGAS 2000,UTM 21S (MER -57),SIM,-31,-55.743070672,-30.828782916,Cerro Chat,2e3,137,100
-35.921461784,-5.23314558599998,2,139,98,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,88,Santa Clara VI,SC-VI-11,1,1,25,176121.49,9420810.43,1,Santa Clara VI Energias Renováveis Ltda.,EOLCVRN030304-6-01,SIRGAS 2000,UTM 25S (MER -33),SIM,-5,-35.921461784,-5.233145586,Santa Clar,2e3,138,100
-55.7056743379999,-30.8045144819999,2,149.38,108,82,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,94,Cerro Chato III,AEG 6,1,1,21,623819.1439,6591356.0913,1,Eletrosul Centrais Elétricas S.A.,EOLCVRS030350-0-01,SIRGAS 2000,UTM 21S (MER -57),SIM,-31,-55.705674338,-30.804514482,Cerro Chat,2e3,139,100
-53.434176624,-33.707556788,2,145,100,90,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,177,Minuano II,UG14,1,1,22,274415.4,6267608.52,1,Eólica Chuí VII S.A.,EOLCVRS030791-2-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-34,-53.434176624,-33.707556788,Minuano II,2e3,140,100
-52.228560855,-32.2145218809999,2,126.5,78,97,SGI_EDITOR_5,2018-12-19,SGI_EDITOR_5,2018-12-19,728,REB Cassino III,11,1,1,22,384223,6435124,1,EOL Brisa Energias Renováveis S.A.,EOLCVRS030468-9-01,SIRGAS 2000,UTM 22S (MER -51),SIM,-32,-52.228560855,-32.214521881,REB Cassin,2e3,141,100
